093010,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,16.00000000,.0000000,80.000000,0,.250000,CBT
100110,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,16.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
100410,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
100510,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
100610,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
100710,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
100810,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,10.00000000,.0000000,80.000000,0,.250000,CBT
101110,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,10.00000000,,.00000000,,30.00000000,.0000000,80.000000,0,.250000,CBT
101210,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,30.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
101310,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
101410,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,10.00000000,.0000000,80.000000,0,.250000,CBT
101510,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,10.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
101810,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
101910,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,10.00000000,.0000000,80.000000,0,.250000,CBT
102010,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,10.00000000,,.00000000,,10.00000000,.0000000,80.000000,0,.250000,CBT
